variety,soil_type,season,seeding_method,fertilizer_kg_ha,temperature_avg,rainfall_mm,humidity_avg,historical_yield_tons_ha,yield_tons_ha
NSIC Rc 222,Clay,Dry,Transplanted,116.17232375702028,24.227581135471066,147.48677585870536,65.15583469795595,3.1436043346798406,5.64
NSIC 218,Clay Loam,Dry,Direct Seeded,171.3527813400046,30.46228323115411,33.87229019625543,86.04602842574496,5.413414135866582,5.09
Dinorado,Sandy Loam,Wet,Transplanted,125.8002981465715,30.1823802819193,352.35563442401076,72.5583642386865,3.4212607930736447,4.29
IR64,Sandy Loam,Wet,Transplanted,155.40485492258478,25.9607185391669,280.0611416525486,88.89390637400365,3.8098449594740633,4.19
NSIC 218,Silty Clay,Dry,Direct Seeded,161.86269949764153,27.886075856938554,102.30633813869109,77.50417100370441,3.9943510611184023,5.31
Dinorado,Clay Loam,Dry,Transplanted,88.02037118643409,24.578256959359397,110.20980245913216,64.1518390693459,5.472156230120419,4.58
IR64,Clay,Wet,Direct Seeded,181.35490594138483,28.898516287463014,158.84480379333,76.37714129501872,2.70667420215755,4.53
Dinorado,Silty Clay,Wet,Transplanted,118.97336463637684,25.090268126204315,220.4877513186752,89.80635443172727,4.59018488330671,4.86
NSIC 218,Sandy Loam,Dry,Direct Seeded,81.52776554323157,30.44078734382235,34.02516896464665,76.95515061297824,3.5857926270782077,4.77
NSIC Rc 160,Silty Clay,Wet,Transplanted,179.81238226826656,24.173851042772743,309.78516399485534,60.05608035388688,2.7349759573073182,4.66
NSIC 218,Silty Clay,Dry,Transplanted,112.67282091593805,22.148034228184642,25.6397194943386,87.99239710771258,5.305094972898569,5.48
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,162.54686575695797,24.685080419679185,31.360806858273214,67.04683218384568,4.269574957429196,5.44
Dinorado,Clay Loam,Wet,Transplanted,132.20496083323894,23.910524864594866,199.8398673945062,80.6558715920687,4.760554022766327,5.17
NSIC Rc 160,Clay Loam,Wet,Transplanted,107.28076283517507,27.082864397249242,356.8478515548536,75.45240464866328,3.221156306713839,4.47
Dinorado,Silty Clay,Dry,Direct Seeded,171.4814622557854,24.037032916565764,44.554555818292236,69.76301270522659,4.784622767888271,5.06
Dinorado,Sandy Loam,Dry,Transplanted,137.67048974669194,29.63189870719495,33.552496519007235,68.47918571029166,4.985426320069649,5.0
IR64,Clay,Wet,Direct Seeded,108.58431536405476,24.41370638004004,319.1439767709161,87.86279587521314,3.7924881916434288,4.35
NSIC Rc 222,Silty Clay,Dry,Transplanted,66.43968055026906,29.069681799126556,104.35991977385143,87.35777687759511,4.215869418243896,5.1
Dinorado,Clay,Wet,Direct Seeded,184.31679706500617,27.78470923013724,267.8447652369483,75.39404520161338,5.415617604788664,5.06
NSIC 218,Silty Clay,Wet,Transplanted,55.32043780124998,31.86249856471884,378.9059452666962,67.75485586605417,5.040188925123276,5.16
NSIC 218,Silty Clay,Wet,Transplanted,179.47810225520843,31.999009770092314,247.95019273116543,63.07026096515993,3.8345501832044926,5.63
IR64,Sandy Loam,Wet,Direct Seeded,103.99422873247332,30.6952608331733,208.76835264102132,64.69729148577257,4.4937215762675375,4.19
NSIC Rc 222,Sandy Loam,Wet,Transplanted,145.90081452521088,29.59983369298751,315.35074813167523,75.66755177221813,4.852694430407539,5.71
NSIC Rc 222,Clay,Dry,Direct Seeded,188.32995857535278,25.864564140005736,68.91664852164942,69.23489881737028,2.5729864617347453,5.76
NSIC 218,Clay,Wet,Direct Seeded,72.75599232558477,29.532767271313034,293.3237968675371,61.2620442677987,4.265097959875812,4.5
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,135.04257134582153,31.56675537079491,233.81197523280628,73.65502155933301,5.453585840238125,4.72
IR64,Sandy Loam,Wet,Transplanted,164.66492935552878,22.23377575395444,235.9161403309943,82.38567877392941,5.341541949478994,4.69
IR64,Silty Clay,Wet,Transplanted,163.6375749078586,27.379147001977387,249.55257715852545,86.75085347879963,4.997321184287333,4.84
NSIC 218,Silty Clay,Wet,Transplanted,128.8447871899256,24.179983043884345,222.78464186984232,77.55852137049268,2.818642279392056,5.47
NSIC 218,Clay Loam,Wet,Direct Seeded,143.7109189859687,27.578763158688503,327.56035159023065,81.69876371527337,5.4821243575484555,5.5
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,163.62904911992666,26.664470897588913,312.83960126280135,70.92211412594797,4.328614459413847,4.62
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,176.15414566361176,27.757685815522844,85.29082323215083,74.88714537650819,3.1687247482884713,4.47
NSIC Rc 222,Clay Loam,Dry,Transplanted,164.27196453137958,27.509622214187242,16.627150433282157,81.88880569530087,4.52280606884295,6.12
IR64,Clay Loam,Dry,Direct Seeded,103.1007414771864,31.60107039168562,130.57485483410125,81.82974682116884,5.069570686239044,4.2
IR64,Silty Clay,Dry,Transplanted,199.50896015865996,27.52186108934736,33.88001744886691,72.73578793708512,2.8369832825429073,4.07
NSIC 218,Silty Clay,Wet,Transplanted,115.17540405789566,30.462320881248672,260.1944131365982,76.31002024674969,5.249314429868274,5.18
NSIC Rc 222,Clay,Dry,Transplanted,53.66970541384001,25.198202868008465,60.42132640371234,87.71566018652908,5.260612844256985,5.26
IR64,Sandy Loam,Wet,Transplanted,104.3925427378193,26.381006887910488,249.46366894480929,78.95992814829701,2.5403932186939535,4.41
NSIC Rc 222,Clay,Dry,Transplanted,69.1674431860765,26.7041347604481,20.066229575887377,79.27723877059769,5.200957364990183,5.77
NSIC Rc 222,Clay Loam,Dry,Transplanted,68.21639235925625,24.787280433353796,29.151038850766152,83.5386087715608,5.340453754720469,5.96
NSIC 218,Silty Clay,Wet,Transplanted,92.23025601603416,25.797902614779552,241.26281733992627,63.45668688947919,2.6130753909410354,5.0
NSIC Rc 222,Clay,Wet,Transplanted,58.00632412658913,27.985130794667754,220.86708034806338,75.68652874946183,3.382498970524152,5.9
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,153.27682826143445,27.801877633045322,103.2119173965926,88.78295208812946,3.6193225204483794,4.01
NSIC Rc 160,Sandy Loam,Dry,Transplanted,61.09833263028576,28.364353445734807,106.96218031579645,70.84981176528296,3.54667141619917,4.23
Dinorado,Silty Clay,Dry,Transplanted,80.49343331539342,25.518179154201412,104.7751678475493,68.84778439266273,4.777009711810567,4.86
NSIC 218,Clay,Dry,Direct Seeded,63.934957174117905,25.15831495153057,87.29915029844308,78.03623896814273,3.574313377671601,4.94
Dinorado,Sandy Loam,Wet,Direct Seeded,59.47515963545466,28.11617882754163,171.42416578926483,66.6335827369591,5.369736429684227,4.66
NSIC Rc 160,Clay,Dry,Direct Seeded,90.16274983093125,23.32861748427525,143.35303296166694,76.67835469570947,5.484977875914214,4.37
Dinorado,Clay Loam,Dry,Direct Seeded,135.7848451490555,24.5303154353214,81.0048025076007,64.66956032572922,3.4504566121187397,4.21
NSIC 218,Sandy Loam,Dry,Transplanted,194.70283346702627,22.421277369529953,72.91768410150252,77.39380382093717,4.026402259619521,5.64
NSIC 218,Clay,Dry,Direct Seeded,181.33349815244094,22.7261085259608,44.65637920040009,78.07137550935532,4.173117520900022,5.24
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,181.3900888167987,24.43383279260609,23.838934097325765,72.55201437036789,4.238208489901185,5.65
IR64,Clay Loam,Wet,Direct Seeded,76.41005540564865,22.195292802969192,217.05117138062514,71.48239276316066,3.6226269825858988,3.85
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,89.73607902467302,24.454105920874614,230.30033717326626,67.36374835201347,2.9979805058764892,5.21
NSIC 218,Clay,Wet,Transplanted,61.458997519295856,28.54976323062026,286.9210015663358,69.92766923500783,2.663681625193383,5.13
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,166.77025098727776,22.611070784689332,343.4471272695124,74.95037901574091,2.8190459969494963,4.45
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,60.472445222834295,26.36736677794641,248.9255362085079,67.42976703087304,5.203873712781524,4.1
NSIC Rc 222,Clay,Dry,Direct Seeded,133.504350623128,31.131087869195497,86.74169019526502,83.48503390115587,3.341125019861521,4.88
NSIC 218,Clay,Wet,Direct Seeded,87.18133584859261,29.912848289254008,386.1892264630229,81.27105723977314,2.7304689496331336,4.68
NSIC Rc 160,Clay Loam,Wet,Transplanted,86.51684510431171,25.054375022948573,356.8374908602906,68.07917601437987,4.370589098633059,4.24
NSIC 218,Clay Loam,Dry,Direct Seeded,198.60875828714077,31.24805479191647,54.08462613699593,62.92305489304644,2.725921453783856,5.11
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,163.5169710467806,25.29646496747725,396.2004619709363,60.00540116951888,2.7101588190070727,4.11
NSIC 218,Clay,Wet,Direct Seeded,175.5409037436575,22.725154963375626,369.05076026037045,77.90156557144466,4.364711517613665,5.31
Dinorado,Clay Loam,Wet,Transplanted,135.7974028016019,31.940559567681134,304.1814873273448,66.34091239360947,4.274185732595592,4.61
NSIC 218,Silty Clay,Wet,Direct Seeded,180.6521431090624,30.700225271891718,299.6198219541797,60.377474103046175,2.6244318608498802,4.81
NSIC 218,Silty Clay,Dry,Direct Seeded,146.82358087495294,26.659327833010924,83.36355364667213,70.77255811776068,3.8814335033108462,5.2
NSIC Rc 222,Clay Loam,Dry,Transplanted,191.9260557194518,28.66376524192404,38.856670956467156,88.859953869523,3.807304923718104,5.85
Dinorado,Clay,Wet,Direct Seeded,92.20078790684552,28.7122807785667,182.38153168855428,80.69828422889452,4.140067389107665,4.36
IR64,Sandy Loam,Dry,Transplanted,139.29793186743427,23.944822307304605,127.34417410910758,85.73291108767374,4.713534131310363,4.52
NSIC Rc 222,Sandy Loam,Wet,Transplanted,153.51970219053382,24.000486331536322,330.59981222289196,64.34217294782191,3.3484001426865824,5.59
IR64,Silty Clay,Dry,Direct Seeded,108.940595754171,26.695807033518257,149.95760935226966,62.19864463858309,3.7983408507514307,4.27
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,181.95619736060797,31.11573140137698,55.13649141689093,60.34589290529168,4.8782280530828945,4.45
IR64,Sandy Loam,Dry,Transplanted,196.97047446562317,22.09993774858571,127.92586501644617,88.66986870058462,5.267669171381706,4.3
NSIC 218,Clay Loam,Dry,Transplanted,124.06542370589924,29.825056359493594,132.21805909493702,69.00608206060646,5.173968919149634,5.37
IR64,Silty Clay,Dry,Direct Seeded,108.59609822065086,22.57526783714654,149.45033042599115,73.78514827022575,3.932892856282125,3.76
NSIC Rc 222,Clay,Dry,Transplanted,120.7906892834688,26.782221148831177,57.98081816891711,71.83570870805323,4.062597391006306,5.98
NSIC Rc 222,Silty Clay,Dry,Transplanted,177.91051185978972,28.378728330734766,115.8457951199748,81.91370806178578,4.087316326456478,6.61
IR64,Clay Loam,Dry,Direct Seeded,146.82026382772514,28.86759267082465,42.03326050987796,69.2989464585823,5.106146709122454,4.17
NSIC Rc 222,Sandy Loam,Dry,Transplanted,56.71585587771426,22.584792636159115,97.47144018090006,76.06358647842154,5.0198185208140025,5.3
NSIC Rc 222,Clay,Dry,Transplanted,131.32548656685722,26.186036173839682,108.67795972619727,89.86746794866403,3.4345975856360353,5.59
IR64,Silty Clay,Dry,Transplanted,52.595018411145475,27.838372605023245,113.75689695491349,73.32190654032709,2.9885490682661056,4.14
Dinorado,Sandy Loam,Wet,Transplanted,166.7803056505108,22.66045537306007,300.05171439816786,76.53814622099267,3.636923684476305,4.57
Dinorado,Silty Clay,Dry,Transplanted,99.24684103136956,23.350945565953097,39.004103601824625,75.07584186932513,3.3652191497482034,4.44
NSIC Rc 160,Clay,Wet,Transplanted,120.80112231759941,28.636489895040384,276.7330258489962,84.09558474408097,5.352342174444729,4.93
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,169.8017158861448,27.216381965906518,128.82157986946726,68.00518962100725,3.2977470383159546,5.5
IR64,Silty Clay,Wet,Transplanted,56.967322592864235,23.618286612682905,323.3217181393221,65.1131404842839,3.0436200451808064,3.9
NSIC Rc 222,Silty Clay,Wet,Direct Seeded,73.78123033874157,27.352393369147336,261.01196070949845,82.62279474794586,5.198437187677646,5.25
NSIC 218,Sandy Loam,Wet,Direct Seeded,109.69405646676722,31.12692373444416,280.9649156020715,72.46854559105962,2.759435813068213,4.74
NSIC Rc 222,Clay,Dry,Direct Seeded,84.48877453183408,22.155875847753638,68.93606045495586,87.41178026930062,3.2807981542793807,4.86
NSIC Rc 222,Clay,Dry,Direct Seeded,100.68521386625946,28.426337734858546,40.2917324828377,79.32477857380192,3.817333582001765,5.25
Dinorado,Sandy Loam,Dry,Direct Seeded,199.72621068386977,22.73650434605342,85.95435237206623,76.93029335135228,4.285322134479046,4.66
IR64,Sandy Loam,Dry,Direct Seeded,173.8121656360716,22.06449442964701,130.8699981449719,62.113711644776316,3.483018689119919,4.02
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,182.5852722440163,23.50654488660634,249.5880762008141,81.91235715413394,3.988701990763015,5.64
Dinorado,Clay Loam,Dry,Direct Seeded,190.5581950348663,26.229066318539193,145.39230736893592,80.58121096538875,3.0964935592918197,5.02
NSIC Rc 160,Silty Clay,Dry,Transplanted,101.14038204712935,30.02343998981953,114.74909504190241,79.20215773461464,4.2228223606764566,4.47
Dinorado,Silty Clay,Dry,Direct Seeded,94.56154366947091,24.817854966045587,10.78720407799074,68.03728570712072,3.7234504248389784,4.29
Dinorado,Clay,Dry,Direct Seeded,85.10937388581124,28.256732123887588,28.85810646523386,88.40217965023334,5.047779061805351,4.37
Dinorado,Silty Clay,Dry,Direct Seeded,174.51753669621837,26.111566379553068,20.678358101441205,69.6496538109846,3.747202400165957,4.99
NSIC Rc 222,Clay Loam,Dry,Transplanted,151.93277934277774,24.34331791966008,24.169924019143863,64.56692870261803,3.831446253646151,6.0
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,85.42579737243159,27.142471142828587,63.624893842768515,89.61603464805042,4.276524968027237,5.12
NSIC Rc 160,Clay,Dry,Transplanted,106.54907438156823,29.974644903726233,57.389064076007884,82.38738837371304,2.8695100122308244,4.14
NSIC 218,Clay,Wet,Direct Seeded,126.00676458991974,30.324923700561442,329.34272334267246,72.44360646978544,2.9703855301188433,4.77
NSIC 218,Silty Clay,Wet,Direct Seeded,129.22100859106305,30.465195318772366,369.15274263697205,88.07749292666121,4.870713241681721,5.34
NSIC 218,Clay,Dry,Transplanted,183.3091592827572,25.385578125549795,25.915897377563407,62.733521230985914,3.320256337418641,5.43
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,107.08491994208245,29.934560647157532,133.51294922599487,62.629836492796734,4.554090786785368,4.3
NSIC 218,Clay,Dry,Transplanted,186.27860457507686,24.12178455108908,96.15986068653044,80.47353055885756,2.7922809099316064,5.53
NSIC 218,Sandy Loam,Dry,Transplanted,116.20513404796844,29.384251012428834,121.50486325390284,65.3391614513653,4.9655399809540395,5.44
Dinorado,Clay Loam,Wet,Direct Seeded,161.95590121885306,31.483844262726166,360.21123478315064,87.51418545579853,5.464684332756871,5.11
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,189.53814799775841,22.137438346909573,346.5063180123672,85.21077522896613,3.621072835623353,5.55
NSIC Rc 222,Sandy Loam,Dry,Transplanted,186.13635559448994,26.40363931178798,62.01691443976032,69.19101672303559,4.01659030574469,6.22
Dinorado,Silty Clay,Wet,Transplanted,58.54293009435217,28.477709884140047,153.44692613613773,86.66518746808111,3.828135939519407,4.61
Dinorado,Clay,Wet,Direct Seeded,80.85564424648547,29.017757704875528,377.9701159693648,61.28663061021985,5.182563245917071,4.41
Dinorado,Silty Clay,Dry,Direct Seeded,121.53581382984126,23.76087758269202,67.43304228025951,76.45913558212482,2.5298021130906387,4.42
NSIC Rc 222,Clay,Dry,Direct Seeded,114.7331434929661,31.72183275238593,54.466969475141916,88.066883211265,4.460377963491508,5.4
NSIC 218,Clay Loam,Dry,Transplanted,146.13374972558105,28.15265367970973,71.37972569378876,85.66148936807095,4.457104818410599,5.29
Dinorado,Clay Loam,Wet,Direct Seeded,191.70635762381184,23.64340601228268,218.71893018084847,70.68219971402985,3.647155024893859,4.95
NSIC Rc 160,Clay Loam,Wet,Transplanted,66.86070669169231,22.205225117125153,371.993485740844,65.48611305703905,3.158000926351044,3.92
Dinorado,Clay,Dry,Direct Seeded,117.77879977013606,29.83264198789776,95.45281672970751,66.31621765211234,3.219048044245107,4.35
IR64,Clay Loam,Dry,Transplanted,78.8616556830709,22.79704739445459,79.0177610976338,75.43523634235216,4.901392363641673,4.26
Dinorado,Clay Loam,Wet,Transplanted,184.11613975969212,23.410509210702365,199.24202577234414,77.90318831509423,2.698309289124877,4.94
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,194.68702787024793,27.748300268556907,259.9114378561843,60.98442949870909,4.191472438823077,5.47
Dinorado,Clay Loam,Dry,Transplanted,121.80525228355252,28.035055034496196,127.30838086638303,72.40654677704664,3.4205218089347964,4.54
IR64,Silty Clay,Wet,Transplanted,65.6015446592211,28.868871185923986,337.34969858172843,84.91161346931713,3.295743437404961,4.25
NSIC Rc 160,Clay Loam,Dry,Transplanted,167.794200008401,25.935140126636206,136.0194836053754,73.32986850707391,4.017212996593107,4.8
NSIC 218,Clay Loam,Dry,Transplanted,154.57120257385986,29.73898668966823,75.75573947146388,65.07526172848232,5.193584518839301,5.68
Dinorado,Silty Clay,Wet,Transplanted,103.20062399154656,31.743585996158885,310.06973631929316,88.6458087905729,4.354275757111992,4.54
IR64,Silty Clay,Wet,Direct Seeded,183.11112109534452,24.71094943079883,253.98048450735746,67.988266197794,4.865831883265971,4.46
IR64,Clay,Wet,Direct Seeded,196.37478346740608,29.030286165379458,319.6559641850696,83.95284796902182,4.302051337788643,4.39
NSIC Rc 160,Sandy Loam,Dry,Transplanted,133.67807736952932,31.28468652395157,43.564717248810915,65.81382499016804,4.593147339618222,4.4
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,134.85918670164386,28.862867626170427,142.32693872430323,72.6951818766477,3.797222946379887,5.75
Dinorado,Clay Loam,Dry,Transplanted,94.62702576706667,28.811094986442594,112.90541002712918,74.71267619324436,5.277944905624551,5.49
IR64,Clay Loam,Dry,Transplanted,137.67590539749713,24.237725690852066,99.61779204754319,75.01905887844734,4.005817061317483,4.31
NSIC Rc 160,Clay,Dry,Direct Seeded,115.94634807872698,27.351302003196928,114.35792270735662,75.49421604302114,4.1553240076802895,4.87
NSIC 218,Clay Loam,Dry,Transplanted,95.32865403920778,27.625228436045802,20.637449535569203,66.74842622069283,4.074896509764549,5.06
IR64,Sandy Loam,Wet,Transplanted,60.0777794785852,29.00129562455953,287.2373775116599,75.47746565882505,3.4485670604947556,4.19
NSIC Rc 160,Silty Clay,Dry,Transplanted,87.90617895636873,31.968214498961828,19.467685869274153,74.45138261633262,3.193715306797557,3.89
NSIC Rc 222,Clay,Dry,Direct Seeded,79.67819745164967,22.33643822543762,31.436891361338233,66.2615849137879,2.721504892346665,4.74
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,131.30629768309234,22.65232661267487,30.64313544167454,89.64574678511133,4.654524946007646,5.32
IR64,Clay Loam,Dry,Transplanted,140.25050326453908,22.77950069430919,68.89386647891662,85.96690178359651,3.3678257895111123,4.01
IR64,Clay Loam,Wet,Transplanted,141.2857586459025,29.42979134488957,218.93407665888307,86.62729053067449,3.6675938895868216,4.81
Dinorado,Clay Loam,Dry,Transplanted,108.22715015685186,23.363537951107574,32.03657151995098,80.56713151148685,5.259784488178639,4.48
NSIC Rc 160,Sandy Loam,Wet,Transplanted,113.18446005282439,28.224518744903452,311.5823613742849,64.7969109207527,4.199342048235621,4.59
IR64,Sandy Loam,Wet,Transplanted,175.135764446096,25.246688778934583,201.06177158613085,77.04276191699246,2.7912341917118146,4.82
Dinorado,Clay,Dry,Direct Seeded,121.43492202757436,26.57319956210711,129.6335901973235,84.64318894882157,4.898835738471549,5.26
Dinorado,Silty Clay,Dry,Direct Seeded,198.16599982056835,24.15663159817414,90.93357032992361,61.162094660659875,3.2683917973283663,4.97
IR64,Clay Loam,Wet,Direct Seeded,115.94258450132973,30.661065613045423,323.4970710647914,74.87529309862859,4.158117527938547,4.19
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,147.43714169267585,27.861503241630263,150.7777194058107,71.88368639984755,4.029944424591972,5.67
NSIC Rc 160,Clay Loam,Dry,Transplanted,57.55444984900937,31.445632635822527,61.5566654890352,66.3637418897791,3.2142365270556423,3.67
NSIC Rc 160,Clay Loam,Wet,Transplanted,148.0009886628216,27.745962497043294,287.1931284404424,71.34750011295954,2.847313104383743,4.3
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,177.71395916225092,23.239080305969466,19.747155351537394,89.50492532608358,3.1337848194849043,4.97
IR64,Silty Clay,Dry,Direct Seeded,191.36867577999445,23.708704338384756,92.74389143427751,81.69729979085332,2.7920133986918967,4.2
NSIC Rc 160,Silty Clay,Wet,Transplanted,199.59809174596558,31.89073976367847,250.26690688903525,68.98611240044823,3.3268840568563034,4.42
IR64,Clay,Dry,Direct Seeded,92.32679684738497,29.255651973308677,26.314594882897687,78.1606515444249,5.491892532212393,4.43
IR64,Sandy Loam,Dry,Transplanted,136.30550972385754,22.492787500290895,114.05083505636486,67.3996872085704,3.706276795724148,4.08
Dinorado,Clay Loam,Dry,Transplanted,117.6076978298221,29.03781005034665,122.386133544135,78.32531727072822,5.091665174005031,5.03
NSIC Rc 222,Silty Clay,Wet,Transplanted,134.57262208627566,26.121730468096118,225.7759434504868,86.88500068454795,4.147533076387184,5.95
IR64,Silty Clay,Wet,Direct Seeded,73.617943578477,25.072083868231907,278.9269918086594,76.70630399827657,4.499749238001199,3.78
NSIC 218,Sandy Loam,Wet,Direct Seeded,178.4224358893912,23.540607937305342,311.327908133972,82.00019926358048,2.9690439092516687,5.39
NSIC Rc 222,Clay,Dry,Direct Seeded,186.43534150168813,30.399039545565657,86.15667611437776,73.6001699614889,3.3244176022659264,5.69
NSIC Rc 160,Clay,Wet,Direct Seeded,117.44924946693838,22.638413789891008,391.3280665533662,75.7237175299199,4.0313302690867765,4.11
Dinorado,Clay Loam,Wet,Direct Seeded,92.06447923603653,24.898354623796404,358.26612247202445,80.85225236264635,5.143430302680522,4.69
NSIC Rc 160,Clay,Wet,Transplanted,71.12501414795184,25.063828938257043,329.2874707709527,84.37215015154192,2.6286641076548207,3.83
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,152.56472371667067,23.609052839635005,30.944400279720046,79.7835415957635,4.020759878697163,4.0
NSIC Rc 222,Clay,Dry,Transplanted,96.83477594311029,27.0818488328687,120.16078132366518,89.3247598167028,2.6530366375252896,5.69
NSIC Rc 160,Clay Loam,Wet,Transplanted,186.4307854870083,22.117026268108926,269.7417279197866,84.59467763394848,3.8704680293478475,4.99
IR64,Silty Clay,Wet,Transplanted,150.65187122673052,25.00975515410409,248.03602991608858,83.31480613823625,4.386604477997911,4.79
NSIC Rc 160,Clay,Wet,Direct Seeded,146.85279877613613,31.33629444033064,158.13241364649932,85.35304736943075,4.7341695742849215,4.68
Dinorado,Clay,Dry,Direct Seeded,133.91031738473612,25.105295693420057,53.09589049630675,68.43632806273047,2.91559601578188,4.26
Dinorado,Sandy Loam,Wet,Direct Seeded,56.86645091430884,25.604593871067514,239.77422576476204,72.96141461845141,2.9997258503840443,4.6
NSIC 218,Clay Loam,Dry,Direct Seeded,189.78836535283804,26.731650482340715,41.171439985484376,76.93388755183773,3.9101947650753717,5.41
Dinorado,Clay,Dry,Direct Seeded,144.190623994919,27.616933748514747,75.87792974257954,73.87158955328057,5.494109373937222,5.03
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,199.10929750746655,30.08708644820744,139.1704737936085,85.42373454672239,3.5681405069702903,4.43
Dinorado,Silty Clay,Wet,Direct Seeded,130.60346071593307,23.903212231560175,362.09428466815416,60.81205553037696,3.7825822820887307,4.62
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,156.51663378593196,30.717463771925573,246.00614549407248,66.27526251698463,3.7973402284436544,5.79
Dinorado,Sandy Loam,Dry,Transplanted,58.43143367993333,29.575493571438894,51.632260890433315,86.45119623005564,2.7421024640712863,3.81
IR64,Clay,Dry,Direct Seeded,144.76042652351163,29.22650334661555,136.78099013616685,61.77300413030902,4.822516435869986,4.8
NSIC Rc 222,Clay,Dry,Transplanted,164.6974417385536,22.868045737146353,17.511463223575902,66.80964910826394,3.2593045732783223,6.02
NSIC 218,Clay,Dry,Transplanted,166.77714422788358,22.21640689974585,21.693318702512556,70.53750991129459,4.611001170648759,5.2
IR64,Sandy Loam,Wet,Transplanted,165.5167478345428,27.94012700908084,265.3962497655366,82.52221682435072,3.9252696365067723,4.67
NSIC Rc 160,Silty Clay,Wet,Transplanted,83.94239409405014,30.63133962523161,217.9586060062262,76.80542088500545,4.335339226658152,4.74
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,196.30977164078388,27.84441464140636,107.79854351893458,88.63814108340993,2.661914909484989,4.56
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,199.2773180937408,24.132348654455306,36.68297260274458,66.8362504521892,5.169897053249699,4.58
IR64,Clay,Dry,Transplanted,61.33938127424019,22.905198979492134,54.32689564752756,86.16361214966189,3.23157030825914,4.24
IR64,Clay Loam,Wet,Transplanted,190.46696342176358,28.99596452817735,218.5331897033417,68.48740469247747,4.510286162502511,4.61
IR64,Silty Clay,Dry,Transplanted,93.4173791456554,29.217702773178097,29.092217337281067,67.3649477737968,4.894057336198485,4.07
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,153.39261226264472,23.725317006871087,165.4679402229371,74.95125594298052,4.120116151849591,5.81
NSIC Rc 222,Clay,Dry,Transplanted,100.71663811041982,22.281903154965363,56.51475767855677,62.13613515769481,3.5120020662358726,4.82
NSIC Rc 160,Sandy Loam,Wet,Transplanted,195.16314850596822,26.08283513223197,303.4509814049502,71.5292103897985,5.43371012344323,4.98
Dinorado,Sandy Loam,Wet,Direct Seeded,65.22557874553033,27.82718702133022,262.0173507613366,70.67027904329231,3.335319139812087,4.32
NSIC Rc 160,Clay,Dry,Transplanted,124.6620225434564,29.060024095671913,49.26439914494487,64.80304667105321,5.345987011369811,4.84
NSIC 218,Sandy Loam,Wet,Direct Seeded,114.2071687913112,30.09945009152903,301.49020187269866,85.82384535824733,2.9686724010541954,5.07
NSIC Rc 222,Clay,Wet,Direct Seeded,98.90351784169773,28.105374273067323,286.7217250072132,71.5766893112815,3.6676663945670307,5.02
IR64,Sandy Loam,Wet,Transplanted,146.8300986320223,23.10880608598485,349.7111468242937,89.45760538541047,2.9154867524419066,3.9
NSIC Rc 222,Sandy Loam,Wet,Transplanted,69.65836151325013,28.825816721424147,337.7529780778682,86.99123847113323,2.506721419221088,5.0
IR64,Sandy Loam,Dry,Transplanted,157.49936272005453,31.841766428948823,113.08726945845771,65.84432098709776,3.2807756211894246,4.16
NSIC 218,Silty Clay,Dry,Direct Seeded,197.0888185707181,31.05584584597404,108.28327434646614,75.15366517013815,2.761631202756864,4.91
NSIC 218,Silty Clay,Dry,Direct Seeded,170.68380717029453,30.716689092695127,143.68980469997115,78.05412415099659,5.459036569271042,5.69
NSIC Rc 222,Clay,Dry,Direct Seeded,179.0025129364318,25.02170153358341,111.41903592422572,84.56881508830864,4.784959953855408,5.7
IR64,Silty Clay,Dry,Transplanted,103.94551147685038,29.507881764540006,107.27448542299389,86.56928248954185,2.5111143889660266,4.23
NSIC 218,Clay,Wet,Transplanted,98.7329909721828,30.511034459651455,342.86346328446984,78.7205406346647,3.1709397544707763,4.96
NSIC Rc 160,Clay Loam,Wet,Transplanted,127.55725320351998,28.783262046312633,274.8097517354189,61.05402609426646,4.510372723851151,4.45
